Clean_SMILES,pActivity,MolObject
C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(N)=N3)c2)cn1,9.0,<rdkit.Chem.rdchem.Mol object at 0x7f5d065f4f20>
C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@]3(C)CS(=O)(=O)C4(CCC4)C(N)=N3)c2)cn1,8.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x7f5d06604970>
C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@]3(C)CS(=O)(=O)N(C)C(N)=N3)c2)cn1,8.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x7f5d06605700>
C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@]3(CF)CS(=O)(=O)C(C)(C)C(N)=N3)c2)cn1,8.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x7f5d06606110>
C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@]34CN(C(=O)CC(F)(F)F)C[C@H]3CSC(N)=N4)c2)cn1,8.024568191490737,<rdkit.Chem.rdchem.Mol object at 0x7f5d06615000>
C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@]34CN(C(=O)CC)C[C@H]3CSC(N)=N4)c2)cn1,8.627087997029893,<rdkit.Chem.rdchem.Mol object at 0x7f5d06615460>
C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@]34CN(C(=O)OC(C)(C)C)C[C@H]3CSC(N)=N4)c2)cn1,8.596879478824182,<rdkit.Chem.rdchem.Mol object at 0x7f5d066155b0>
C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@]34CN(C(=O)OC(C)C)C[C@H]3CSC(N)=N4)c2)cn1,8.581698708680255,<rdkit.Chem.rdchem.Mol object at 0x7f5d06615700>
C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@]34CN(C(=O)OC)C[C@H]3CSC(N)=N4)c2)cn1,8.79860287567955,<rdkit.Chem.rdchem.Mol object at 0x7f5d065f77d0>
C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@]34CN(C(=O)OCC)C[C@H]3CSC(N)=N4)c2)cn1,8.346787486224656,<rdkit.Chem.rdchem.Mol object at 0x7f5d06607ed0>
C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@]34CN(C(C)=O)C[C@H]3CSC(N)=N4)c2)cn1,8.127843727251708,<rdkit.Chem.rdchem.Mol object at 0x7f5d06615620>
C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@]34CN(c5ncccn5)C[C@H]3CSC(N)=N4)c2)cn1,9.730487055782083,<rdkit.Chem.rdchem.Mol object at 0x7f5d06614890>
C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@]34CO[C@H](C(F)(F)F)[C@H]3CSC(N)=N4)c2)cn1,6.987162775294828,<rdkit.Chem.rdchem.Mol object at 0x7f5d06607370>
C#CCOc1cnc(/C(F)=C/c2cnc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N(C)C)C[C@H]43)c2)cn1,8.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7f5d065dc5f0>
C#CCOc1cnc(/C(F)=C/c2cnc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5CCOCC5)C[C@H]43)c2)cn1,8.744727494896694,<rdkit.Chem.rdchem.Mol object at 0x7f5d067b6340>
C#CCOc1cnc(/C(F)=C/c2cnc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5CCOC[C@H]5C)C[C@H]43)c2)cn1,8.769551078621726,<rdkit.Chem.rdchem.Mol object at 0x7f5d067cb680>
C#CCOc1cnc(/C(F)=C/c2cnc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5CC[C@@H](F)C5)C[C@H]43)c2)cn1,9.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x7f5d067b7df0>
C#CCOc1cnc(/C(F)=C/c2cnc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5CC[C@H](F)C5)C[C@H]43)c2)cn1,8.886056647693163,<rdkit.Chem.rdchem.Mol object at 0x7f5d067cb140>
C#CCOc1cnc(/C(F)=C/c2cnc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5[C@H]6COC[C@@H]5COC6)C[C@H]43)c2)cn1,8.4089353929735,<rdkit.Chem.rdchem.Mol object at 0x7f5d065de1f0>
C#CCOc1cnc(/C(F)=C/c2cnc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)NCC(F)F)C[C@H]43)c2)cn1,8.602059991327963,<rdkit.Chem.rdchem.Mol object at 0x7f5d067c82e0>
C#CCOc1cnc(/C(F)=C/c2cnc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)O)C[C@H]43)c2)cn1,7.158015195409886,<rdkit.Chem.rdchem.Mol object at 0x7f5d067ca420>
C#CCOc1cnc(/C(F)=C/c2cnc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)OC)C[C@H]43)c2)cn1,8.050609993355087,<rdkit.Chem.rdchem.Mol object at 0x7f5d065df760>
C#CCOc1cnc(/C(F)=C/c2cnc(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(N)=N3)c2)cn1,8.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x7f5d065f6340>
C#CCOc1cnc(C(=O)Cc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(CN)C[C@H]43)c2)cn1,8.5016894462104,<rdkit.Chem.rdchem.Mol object at 0x7f5d0678f8b0>
C#CCOc1cnc(C(=O)Cc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(CNC(=O)OC(C)(C)C)C[C@H]43)c2)cn1,9.341988603342887,<rdkit.Chem.rdchem.Mol object at 0x7f5d067a28f0>
C#CCOc1cnc(C(=O)Nc2cc(C)c(F)c([C@@]3(C)N=C(N)S[C@@]4(C(F)F)C[C@@H]34)c2)cn1,9.494850021680094,<rdkit.Chem.rdchem.Mol object at 0x7f5d0678df50>
C#CCOc1cnc(C(=O)Nc2cc(C)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1,9.453457336521868,<rdkit.Chem.rdchem.Mol object at 0x7f5d0678f840>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(C#N)C[C@H]43)c2)cn1,9.603800652904264,<rdkit.Chem.rdchem.Mol object at 0x7f5d0678c900>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N(C)C)C[C@H]43)c2)cn1,9.518557371497694,<rdkit.Chem.rdchem.Mol object at 0x7f5d067a04a0>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5CCCC5)C[C@H]43)c2)cn1,9.405607449624574,<rdkit.Chem.rdchem.Mol object at 0x7f5d067a0190>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5CCOCC5)C[C@H]43)c2)cn1,10.0,<rdkit.Chem.rdchem.Mol object at 0x7f5d0676c4a0>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)NC)C[C@H]43)c2)cn1,9.33348201944512,<rdkit.Chem.rdchem.Mol object at 0x7f5d067a2500>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)OC)C[C@H]43)c2)cn1,9.247951552180561,<rdkit.Chem.rdchem.Mol object at 0x7f5d067b4ac0>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(C(C)=O)C[C@H]43)c2)cn1,8.766048026738599,<rdkit.Chem.rdchem.Mol object at 0x7f5d0676cb30>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(C(F)F)C[C@@H]34)c2)c(C)c1,8.950781977329818,<rdkit.Chem.rdchem.Mol object at 0x7f5d0676f5a0>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(C(F)F)C[C@@H]34)c2)c(C)n1,9.051098239029786,<rdkit.Chem.rdchem.Mol object at 0x7f5d0676cf90>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(C(F)F)C[C@@H]34)c2)cn1,9.642065152999546,<rdkit.Chem.rdchem.Mol object at 0x7f5d0678d4d0>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(C(N)=O)C[C@H]43)c2)cn1,9.701146923590294,<rdkit.Chem.rdchem.Mol object at 0x7f5d0676cf20>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(CF)C[C@H]43)c2)c(C)c1,9.003816039995794,<rdkit.Chem.rdchem.Mol object at 0x7f5d0676f4c0>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(CNC(C)=O)C[C@H]43)c2)cn1,9.498940737782249,<rdkit.Chem.rdchem.Mol object at 0x7f5d067a09e0>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(CO)C[C@H]43)c2)cn1,9.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x7f5d067a0350>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)c(C)c1,8.739928612014925,<rdkit.Chem.rdchem.Mol object at 0x7f5d0678e260>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)c(C)n1,9.223298816011589,<rdkit.Chem.rdchem.Mol object at 0x7f5d067b4900>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1,9.356547323513812,<rdkit.Chem.rdchem.Mol object at 0x7f5d0678f610>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COCC)C[C@H]43)c2)cn1,9.431798275933005,<rdkit.Chem.rdchem.Mol object at 0x7f5d0676fed0>
