Clean_SMILES,pActivity,MolObject
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)OC)C[C@H]43)c2)cn1,9.247951552180561,<rdkit.Chem.rdchem.Mol object at 0x7f53607b4ac0>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(C(C)=O)C[C@H]43)c2)cn1,8.766048026738599,<rdkit.Chem.rdchem.Mol object at 0x7f536076cb30>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(C(F)F)C[C@@H]34)c2)c(C)c1,8.950781977329818,<rdkit.Chem.rdchem.Mol object at 0x7f536076f5a0>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(C(F)F)C[C@@H]34)c2)c(C)n1,9.051098239029786,<rdkit.Chem.rdchem.Mol object at 0x7f536076cf90>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(C(F)F)C[C@@H]34)c2)cn1,9.642065152999546,<rdkit.Chem.rdchem.Mol object at 0x7f53607894d0>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(C(N)=O)C[C@H]43)c2)cn1,9.701146923590294,<rdkit.Chem.rdchem.Mol object at 0x7f536076cf20>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(CF)C[C@H]43)c2)c(C)c1,9.003816039995794,<rdkit.Chem.rdchem.Mol object at 0x7f536076f4c0>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(CNC(C)=O)C[C@H]43)c2)cn1,9.498940737782249,<rdkit.Chem.rdchem.Mol object at 0x7f536079c9e0>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(CO)C[C@H]43)c2)cn1,9.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x7f536079c350>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)c(C)c1,8.739928612014925,<rdkit.Chem.rdchem.Mol object at 0x7f536078a260>
